date,garch_condvol_ann_pct
1997-06-13,32.63595833911609
1997-06-16,31.258789439608897
1997-06-17,31.22497523174248
1997-06-18,31.82744596562789
1997-06-19,31.869400667834046
1997-06-20,30.683116200313137
1997-06-23,30.264283183725315
1997-06-24,34.86145107585481
1997-06-25,33.612471069089224
1997-06-26,32.16529606204522
1997-06-27,30.84018308479572
1997-06-30,31.391813161320016
1997-07-02,30.595617203869168
1997-07-03,33.21538769122459
1997-07-07,36.07077414173652
1997-07-09,34.56925639837118
1997-07-10,33.08136682678699
1997-07-11,31.767826794941538
1997-07-14,30.748600580792235
1997-07-15,30.03666071352489
1997-07-16,30.64187000723642
1997-07-17,29.42865303948335
1997-07-18,31.635237044478266
1997-07-21,34.385073525569396
1997-07-22,32.89481325280515
1997-07-23,32.06993732519558
1997-07-24,31.29159544262104
1997-07-25,30.014521161367064
1997-07-28,28.89569933829779
1997-07-29,27.727507634495225
1997-07-30,26.635368384580655
1997-07-31,26.51938420057563
1997-08-01,25.587797684516207
1997-08-04,26.41727083025001
1997-08-05,26.462669408497046
1997-08-06,25.66193086385853
1997-08-07,25.838473308730382
1997-08-08,25.815294779927626
1997-08-11,26.737429460833923
1997-08-12,27.336010305474435
1997-08-13,27.737852387870344
1997-08-14,26.684497216020407
1997-08-15,27.260153063330268
1997-08-18,26.87354342553629
1997-08-19,27.50997796659459
1997-08-20,28.977088229183035
1997-08-21,27.838987019354438
1997-08-25,30.62108237098699
1997-08-26,31.18527430492863
1997-08-27,30.94121553792764
1997-08-28,30.369558337671027
1997-08-29,29.175723596870373
1997-09-02,28.03739992886216
1997-09-03,27.614513859751728
1997-09-04,26.670811577176167
1997-09-05,26.220820363829127
1997-09-08,25.89813718442756
1997-09-09,25.13654990163819
1997-09-10,24.48848666330513
1997-09-11,23.758038824603883
1997-09-12,23.132484617813027
1997-09-15,22.70347009007659
1997-09-16,21.92277671464388
1997-09-17,23.02821184210556
1997-09-18,22.815435690681323
1997-09-19,22.11695030585442
1997-09-22,21.847637258246678
1997-09-23,22.716832395936336
1997-09-24,22.04612008108561
1997-09-25,21.355861505898275
1997-09-26,24.592706957746373
1997-09-29,24.859329054112923
1997-09-30,24.094956989058883
1997-10-01,25.90323672836489
1997-10-02,25.025329446486815
1997-10-03,24.573896619978164
1997-10-06,36.5654274568827
1997-10-07,35.886349117620135
1997-10-08,34.745805193496565
1997-10-09,33.274530860637206
1997-10-10,32.176274696135124
1997-10-13,30.940481594070267
1997-10-14,33.44281616068585
1997-10-15,36.10811744809882
1997-10-16,34.68729116509761
1997-10-17,33.90257898945324
1997-10-20,32.615059376119845
1997-10-21,31.438726300749977
1997-10-22,30.11674934827352
1997-10-23,31.883495199906132
1997-10-24,30.540170109863578
1997-10-27,31.242527875313268
1997-10-28,30.228682985108897
1997-10-29,34.86485450875419
1997-10-30,33.51382766746565
1997-10-31,33.91680654892312
1997-11-03,32.46504749644568
1997-11-04,31.10998444697655
1997-11-05,31.328027247607526
1997-11-06,30.345237154558806
1997-11-07,29.098868129131013
1997-11-10,28.681130833927433
1997-11-12,27.65358659761788
1997-11-13,26.704257933416066
1997-11-14,27.87784224019831
1997-11-17,29.556469428495603
1997-11-18,33.09129413497349
1997-11-19,31.911432940531647
1997-11-20,30.563357619168208
1997-11-21,32.90954797966766
1997-11-24,31.50227208848857
1997-11-25,30.49129254322111
1997-11-26,29.386170029609044
1997-11-27,32.662681533905754
1997-11-28,31.456352075262796
1997-12-01,31.16973074848749
1997-12-02,38.84996524774281
1997-12-03,37.11172292856163
1997-12-04,35.58069625962144
1997-12-05,34.66532429640345
1997-12-08,33.60456575471859
1997-12-09,32.18216889573055
1997-12-10,31.918727420568004
1997-12-11,33.522984235085595
1997-12-12,32.221256589287194
1997-12-15,31.08017043896873
1997-12-16,30.519348316838062
1997-12-17,29.380755163124316
1997-12-18,28.605964458352663
1997-12-19,29.171757573028913
1997-12-22,28.279560753471454
1997-12-23,27.54455549182177
1997-12-24,26.481934567488864
1997-12-29,25.50674866929052
1997-12-30,31.671862537614526
1997-12-31,32.02844596208004
1998-01-02,31.031392901305527
1998-01-05,29.87651466660469
1998-01-06,32.344991772077655
1998-01-07,31.495916149432997
1998-01-08,30.56009526457552
1998-01-09,29.5844828023937
1998-01-12,28.734747310219245
1998-01-13,28.823168133403836
1998-01-14,27.655962335944505
1998-01-15,27.997421661729476
1998-01-16,26.96470823269618
1998-01-19,26.27029983138073
1998-01-20,29.54963655585657
1998-01-21,31.517963049635288
1998-01-22,31.580063835212258
1998-01-23,32.110503272542495
1998-01-26,30.916601352121177
1998-01-27,34.311720047384036
1998-01-28,44.243852540917814
